SSRN Abstract URL,SSRN Article id,Article Title,Article Citation,Number of pages,Posted date,Last Revised,Authors,SSRN Downloads,SSRN Article Rank,SSRN Citations,Keywords
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2851997,2851997,Privacy on Adult Websites,"Altaweel et al., Privacy on Adult Websites, Workshop on Technology and Consumer Protection (ConPro \xe2\x80\x9917), co-located with the 38th IEEE Symposium on Security and Privacy, San Jose, CA (2017).",11,2016-Oct-19,2017-Mar-10,"{'Ibrahim Altaweel, Maximillian Hils': 'Good Research, Good Research', 'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",311,"153,786",1,"history, unfair competition, kidvid, section 5, online privacy, children\'s privacy, information security, spam, telemarketing, SMS, malware, GLBA, FCRA, FDCPA, Safe Harbor, public choice, rational choice theory"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=494883,494883,Consumer Privacy in the E-Commerce Marketplace 2002,"Practising Law Institute Third Annual Institute on Privacy Law, Volume 3, June 2002, page 1339",20,2004-Mar-04,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",301,"158,622",none,"privacy, security, audit, assessment, enforcement, technical testing, metrics, examination, attestation, civil penalties, contempt, privacy by design, ombudsman, PCI-DSS, FTC"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3318712,3318712,The Tethered Economy,"87 George Washington Law Review 783 (2019), Case Legal Studies Research Paper No. 2019-10  ",92,2019-Jan-31,2021-Apr-08,"{'Chris Jay Hoofnagle, Aniket Kesari': 'University of California, Berkeley - School of Law, NYU - Information Law Institute', 'Aaron Perzanowski': 'University of Michigan Law School'}",300,"159,155",none,"Adult Websites, Pornography"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2423753,2423753,"Americans, Marketers, and the Internet: 1999-2012",,300,2014-Apr-14,None,"{'Joseph Turow, Amy Bleakley, John Bracken, Michael X. Delli Carpini, Nora Draper, Lauren Feldman, Nathaniel Good, Jens Grossklags, Jens Grossklags, Michael Hennessy, Chris Jay Hoofnagle, Rowan Howard-Williams, Jennifer King, Su Li, Kimberly Meltzer, Deirdre Mulligan': 'Hebrew University of Jerusalem', 'Lilach Ni': 'Information (SC&I), University of California, Berkeley - School of Information, Pennsylvania State UniversityTechnische Universit\\xc3\\xa4t M\\xc3\\xbcnchen (TUM) - Department of Informatics, Annenberg Public Policy Center, University of California, Berkeley - School of Law, University of Pennsylvania - Annenberg School for Communication, Stanford Institute for Human-Centered Artificial Intelligence, University of California, Berkeley - School of Law, Georgetown University, Berkeley Center for Law & Technology'}",297,"160,862",2,"Privacy, E-Commerce, identity, consumer protection"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2466418,2466418,The Origin of Fair Information Practices: Archive of the Meetings of the Secretary\'s Advisory Committee on Automated Personal Data Systems (SACAPDS),,16,2014-Jul-16,2016-Jan-13,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",269,"178,085",2,"tethering, internet of things, drm, consumer protection, competition"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3179652,3179652,Deterring Cybercrime: Focus on Intermediaries,"32(3) Berkeley Technology Law Journal 1093 (2017), UC Berkeley Public Law Research Pape",41,2018-May-17,None,"{'Aniket Kesari, Chris Jay Hoofnagle': 'NYU - Information Law Institute, University of California, Berkeley - School of Law', 'Damon McCoy': 'New York University (NYU) - NYU Tandon School of Engineering'}",260,"184,246",none,"surveys, marketing, advertising, privacy, surveillance, media, shopping, communication, internet, web, public opinion, public policy, controvery, shopping"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1152082,1152082,Measuring Identity Theft (Version 2.0),,32,2008-Jun-30,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",252,"190,005",none,"Information privacy, Fair Information Practices, HEW, SSN, criminal justice information systems, credit reporting, medical information bureau, FOIA, public records"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=494782,494782,Matters of Public Concern and the Public University Professor,"Journal of College and University Law The Journal of College and University Law, Volume 27, Winter 2001, Number 3, Page 669",42,2004-Mar-04,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",246,"194,583",none,"FOSTA, SESTA, deterrence theory, Backpage, FRCP 65, luxury goods, counterfeiting, private remediation, CDA, DMCA, platform, utility, specialization, security economics, Botnet sinkholes, bulletproof services, public-private cybersecurity,"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3839711,3839711,Breaking the Privacy Gridlock: A Broader Look at Remedies,,43,2021-May-05,None,"{'James Dempsey, Chris Jay Hoofnagle, Ira Rubinstein': 'University of California, Berkeley - School of Law, University of California, Berkeley - School of Law, New York University (NYU) - Information Law Institute', 'Katherine J. Strandburg': 'New York University School of Law'}",244,"196,904",none,"privacy, security, identity theft, reporting"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2428175,2428175,Mobile Payments: The Challenge of Protecting Consumers and Innovation,"10 Privacy & Security Law Report 212, reprinted in 75 United States Law Week 2095 (Mar. 15, 2011)",5,2014-Apr-24,2017-Feb-11,"{'Elizabeth Eraker, Colin Hector': 'University of California, Berkeley - School of Law, University of California, Berkeley - School of Law', 'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",233,"205,062",none,"First Amendment, public concern, higher education, free expression, public employee"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2801404,2801404,US Regulatory Values and Privacy Consequences: Implications for the European Citizen,"Chris Jay Hoofnagle, US Regulatory Values and Privacy Consequences, 2 Eur. Data Prot. L. Rev. 169-177 (2016), UC Berkeley Public Law Research Paper No. 2801404",9,2016-Jul-07,2017-Mar-02,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",222,"214,794",none,"privacy, remedies, enforcement, supervision, information disclosure, gatekeepers, compensation, deterrence, class actions"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4007638,4007638,Law and Policy for the Quantum Age,Cambridge University Press,26,2022-Feb-14,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law', 'Simson Garfinkel': 'affiliation not provided to SSRN'}",217,"220,446",1,digital wallet
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1137988,1137988,A Supermajority of Californians Supports Limits on Law Enforcement Access to Cell Phone Location Information,,20,2008-May-27,None,"{'Jennifer King': 'Stanford Institute for Human-Centered Artificial Intelligence', 'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",215,"221,407",3,"enforcement, civil penalties, dignity versus liberty, case selection"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1129511,1129511,Measuring Identity Theft at Top Banks (Version 1.5),,31,2008-May-08,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",206,"230,330",none,"quantum technologies, industrial policy"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=504622,504622,Debunking the Commercial Profilers\' Claims: A Skeptical Analysis of the Benefits of Personal Information Flows,,23,2004-Feb-20,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law', 'Kerry E. Smith': 'Independe'}",180,"259,637",none,"Privacy, wireless, cellular, location, ECPA"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=507582,507582,Privacy Practices Below the Lowest Common Denominator: The Federal Trade Commission\'s Initial Application of Unfair and Deceptive Trade Practices Authority to Protect Consumer Privacy (1997-2000),,19,2004-Feb-27,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",169,"274,150",2,"privacy, security, identity theft, reporting"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2787116,2787116,Privacy and Security Through the Lens of the Federal Trade Commission\'s Bureau of Economics,"Workshop on the Economics of Information Security (WEIS 2016), UC Berkeley Public Law Research Paper No. 2787116",22,2016-Jun-01,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",159,"288,520",none,"Information economics, privacy, profiling"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=923160,923160,Colloquium on Privacy & Security,"Buffalo Law Review, Vol. 50, p. 703, 2002 ",52,2006-Aug-09,None,"{'Ann Bartow, Chris Jay Hoofnagle': 'Franklin Pierce Center for IP at UNH Law, University of California, Berkeley - School of Law', 'Phyllis Borzi': 'affiliation not provided to SSRN'}",126,"346,664",none,"privacy, consumer protection, unfair and deceptive trade practices"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3359205,3359205,EdTech: Promise and Peril,"TLPC: Privacy and Education in a Social Environment, Istanbul, Turkey, June 10, 2016 ",17,2019-Apr-23,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",116,"370,389",none,"Civil Penalties, Monetary Relief, FTC, Privacy"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2468322,2468322,Post Privacy\'s Paternalism,"Informationsfreiheit Und Informationsrecht: Jahrbuch 2011, Alexander Dix, Gregor Franssen, Michael Kloepfer, Peter Schaar, eds., Lexxion, 2012",4,2014-Jul-21,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",101,"405,346",none,"colloquium, privacy, security, e-tags, cookies, digital summit, technology, consumer"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2505453,2505453,Consumer Protection in Cloud Computing Services: Recommendations for Best Practices from a Consumer Federation of America Retreat on Cloud Computing,,27,2014-Oct-06,None,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",95,"422,077",none,"Education Technology, EdTech, Google Classroom"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1332229,1332229,Towards a Market for Bank Safety,"Loyola Consumer Law Review, Vol. 21, No. 2, 2008",26,2009-Jan-24,2010-Jan-05,"{'Chris Jay Hoofnagle': 'University of California, Berkeley - School of Law'}",81,"465,522",1,"Paternalism, Google, Facebook, privacy"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3180380,3180380,Online Pharmacies and Technology Crime,"Hoofnagle et al., Online Pharmacies and Technology Crime, in The Handbook of Technology, Crime and Justice (Michael McGuire and Thomas J. Holt, eds.)(Routledge Press 2016), UC Berkeley Public Law Research Pape",41,2018-May-25,None,"{'Chris Jay Hoofnagle, Ibrahim Altaweel': 'University of California, Berkeley - School of Law, Good Research', 'Nathaniel Good': 'University of California, Berkeley - School of Informatio'}",65,"525,260",none,"cloud computing, law enforcement access to data, security, secondary use, free, data portability, deletion"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2365578,2365578,The Federal Trade Commission and Consumer Privacy in the Coming Decade,3 I/S: A Journal of Law and Policy for the Information Society 724 (2007),27,2013-Dec-11,None,"{'Joseph Turow, Chris Jay Hoofnagle, Deirdre K. Mulligan, Nathan Good, Jens Grossklags': 'University of Pennsylvania - Annenberg School for Communication, University of California, Berkeley - School of Law, University of California, Berkeley - School of Information, Good Research', 'Jens Grossklags': 'Pennsylvania State UniversityTechnische Universit\\xc3\\xa4t M\\xc3\\xbcnchen (TUM) - Department of Informatics'}",65,"525,260",1,"privacy, security, identity theft, reporting, regulation through disclosure"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2671566,2671566,CDT & EFF Brief in FTC v. Wyndham Worldwide Corporation,,37,2015-Oct-10,None,"{'Catherine Crump, Chris Jay Hoofnagle, Madeline Barker Mai, Jonathan Francis': 'University of California, Berkeley, University of California, Berkeley - School of Law, University of California, Berkeley - School of Law, University of California, Berkeley - School of Law', 'Kelly Vargas': 'University of California, Berkeley - School of Law'}",59,"551,015",none,"CDA, DMCA, internet intermediaries, opioids, ""Canadian pharmacies,"" CFAA"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1436993,1436993,"Executions, Deterrence and Homicide: A Tale of Two Cities","Columbia Public Law Research Paper No. 09-206, CELS 2009 4th Annual Conference on Empirical Legal Studies Pape",54,2009-Jul-21,2009-Sep-09,"{'Franklin Zimring, Jeffrey Fagan': 'University of California at Berkeley, Columbia Law School', 'David T. Johnso': 'University of Hawaii at Manoa'}","2,000","12,753",13,"Capital punishment, deterrence, homicide"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=928649,928649,Capital Punishment and Capital Murder: Market Share and the Deterrent Effects of the Death Penalty,"Texas Law Review, Forthcoming, Columbia Public Law Research Paper No. 06-121",66,2006-Sep-08,None,"{'Jeffrey Fagan, Franklin Zimring': 'Columbia Law School, University of California at Berkeley', 'Amanda Gelle': 'University of California Irvine'}","1,420","21,588",5,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=786145,786145,On the Comparative Study of Corruption,"British Journal of Criminology, 2005, UC Berkeley Public Law Research Paper No. 786145",17,2005-Aug-29,None,"{'Franklin Zimring': 'University of California at Berkeley', 'David T. Johnso': 'University of Hawaii at Manoa'}",971,"37,501",none,Corruption
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3202538,3202538,Assessing the Real Risk of Sexually Violent Predators: Doctor Padilla\xe2\x80\x99s Dangerous Data,"American Criminal Law Review, Vol. 55, 2018, University of Miami Legal Studies Research Paper No. 18-22, UC Berkeley Public Law Research Pape",83,2018-Jul-16,None,"{'Tamara Rice Lave': 'University of Miami, School of Law', 'Franklin Zimring': 'University of California at Berkeley'}",544,"80,606",1,"Sexually Violent Predators, Civil Commitment, Recidivism, Static 99, Age, California, Atascadero State Hospital"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=266680,266680,Continuity and Change in the American Gun Debate,,22,2001-Apr-13,None,{'Franklin Zimring': 'University of California at Berkeley'},350,"135,200",none,
